,Stock,Year,Month,StdDev
152,1898 HK,2013,10,0.02144990830971603
153,1898 HK,2013,11,0.014323578999286653
154,1898 HK,2013,12,0.012731391968555042
155,1898 HK,2014,1,0.034115305096492944
156,1898 HK,2014,2,0.028579330407009596
157,1898 HK,2014,3,0.017909724799040558
158,1898 HK,2014,4,0.01501984075083753
159,1898 HK,2014,5,0.013521869834541095
160,1898 HK,2014,6,0.010817328912972192
161,1898 HK,2014,7,0.025051706186994475
162,1898 HK,2014,8,0.01806051124943492
163,1898 HK,2014,9,0.03510007819916373
164,1898 HK,2014,10,0.021436906310650334
165,1898 HK,2014,11,0.01650250755780094
166,1898 HK,2014,12,0.034966817327392125
167,1898 HK,2015,1,0.03121968294702402
168,1898 HK,2015,2,0.03300942108897014
169,1898 HK,2015,3,0.019883925046367462
170,1898 HK,2015,4,0.03334421106229352
171,1898 HK,2015,5,0.061825186981084086
172,1898 HK,2015,6,0.03240656204570529
173,1898 HK,2015,7,0.03602089669730848
174,1898 HK,2015,8,0.021934437129938592
175,1898 HK,2015,9,0.08613232317284789
176,1898 HK,2015,10,0.07487490628713127
177,1898 HK,2015,11,0.027333115934591753
178,1898 HK,2015,12,0.022267177335693396
179,1898 HK,2016,1,0.053133385684272484
180,1898 HK,2016,2,0.034167210442754344
181,1898 HK,2016,3,0.15061810322145217
0,1044 HK,2001,2,0.014471335881409217
1,1044 HK,2001,3,0.026842339014787914
2,1044 HK,2001,4,0.04522945955299817
3,1044 HK,2001,5,0.03334588246058338
4,1044 HK,2001,6,0.06213492697489218
5,1044 HK,2001,7,0.06959777027588576
6,1044 HK,2001,8,0.008042977184980775
7,1044 HK,2001,9,0.020990227604181528
8,1044 HK,2001,10,0.09446369626230669
9,1044 HK,2001,11,0.022716704062348173
10,1044 HK,2001,12,0.046080810529039576
11,1044 HK,2002,1,0.04809773036851207
12,1044 HK,2002,2,0.017423197980718008
13,1044 HK,2002,3,0.01261392526076894
14,1044 HK,2002,4,0.0162645944804494
15,1044 HK,2002,5,0.08947379658595275
16,1044 HK,2002,6,0.02312853284446922
17,1044 HK,2002,7,0.05489516080006801
18,1044 HK,2002,8,0.024393506340808006
19,1044 HK,2002,9,0.019249315799060057
20,1044 HK,2002,10,0.04209635953421261
21,1044 HK,2002,11,0.02041009887254825
22,1044 HK,2002,12,0.014739053628753721
23,1044 HK,2003,1,0.04161984319763152
24,1044 HK,2003,2,0.04333906581788329
25,1044 HK,2003,3,0.020855585875252755
26,1044 HK,2003,4,0.017902613111012995
27,1044 HK,2003,5,0.041219429121400766
28,1044 HK,2003,6,0.016148136068244473
29,1044 HK,2003,7,0.015777182733112943
30,1044 HK,2003,8,0.015065850661730124
31,1044 HK,2003,9,0.027137219063556702
32,1044 HK,2003,10,0.022790666198619833
33,1044 HK,2003,11,0.017627154125006674
34,1044 HK,2003,12,0.01496670343083883
35,1044 HK,2004,1,0.026932534542975124
36,1044 HK,2004,2,0.02544770887990856
37,1044 HK,2004,3,0.02447943734694284
38,1044 HK,2004,4,0.0720145288648128
39,1044 HK,2004,5,0.041663114249482845
40,1044 HK,2004,6,0.038427456954110435
41,1044 HK,2004,7,0.04443051133652021
42,1044 HK,2004,8,0.02154759130465466
43,1044 HK,2004,9,0.05292276126500299
44,1044 HK,2004,10,0.061497215744761004
45,1044 HK,2004,11,0.014633000084090969
46,1044 HK,2004,12,0.017106309446453475
47,1044 HK,2005,1,0.017130874996433183
48,1044 HK,2005,2,0.008378837350701477
49,1044 HK,2005,3,0.020607453762808675
50,1044 HK,2005,4,0.02451763362762835
51,1044 HK,2005,5,0.021607035218840713
52,1044 HK,2005,6,0.013195017889858256
53,1044 HK,2005,7,0.013022824615295083
54,1044 HK,2005,8,0.015457475822835198
55,1044 HK,2005,9,0.024890775902061558
56,1044 HK,2005,10,0.0191910815806304
57,1044 HK,2005,11,0.020486558127072778
58,1044 HK,2005,12,0.02124034525720972
59,1044 HK,2006,1,0.02894840301727236
60,1044 HK,2006,2,0.03083795749776093
61,1044 HK,2006,3,0.02577907123804011
62,1044 HK,2006,4,0.031072834067084533
63,1044 HK,2006,5,0.03568417148025488
64,1044 HK,2006,6,0.024967047141046902
65,1044 HK,2006,7,0.024039711827134814
66,1044 HK,2006,8,0.01790701030293597
67,1044 HK,2006,9,0.020740619631274142
68,1044 HK,2006,10,0.012215551483287967
69,1044 HK,2006,11,0.020965806575967295
70,1044 HK,2006,12,0.020396399345693088
71,1044 HK,2007,1,0.020803742344468548
72,1044 HK,2007,2,0.027536390938277363
73,1044 HK,2007,3,0.04486022180937816
74,1044 HK,2007,4,0.02736102134849045
75,1044 HK,2007,5,0.019810327234089074
76,1044 HK,2007,6,0.020332715274529595
77,1044 HK,2007,7,0.022508341356949322
78,1044 HK,2007,8,0.019953938239109705
79,1044 HK,2007,9,0.020337291893966977
80,1044 HK,2007,10,0.0254824941900523
81,1044 HK,2007,11,0.02769756636214862
82,1044 HK,2007,12,0.024554476468514757
83,1044 HK,2008,1,0.02540947779828879
84,1044 HK,2008,2,0.03031133889135789
85,1044 HK,2008,3,0.04907267571620513
86,1044 HK,2008,4,0.033049455353294746
87,1044 HK,2008,5,0.017745899467788713
88,1044 HK,2008,6,0.02440675020604811
89,1044 HK,2008,7,0.029188924143646624
90,1044 HK,2008,8,0.023328617973540734
91,1044 HK,2008,9,0.03781018682806178
92,1044 HK,2008,10,0.04929758311349008
93,1044 HK,2008,11,0.042994785538875036
94,1044 HK,2008,12,0.020605403822108414
95,1044 HK,2009,1,0.02627020858207036
96,1044 HK,2009,2,0.02318905393939971
97,1044 HK,2009,3,0.02304543503514425
98,1044 HK,2009,4,0.017543114900664902
99,1044 HK,2009,5,0.04000112252748759
100,1044 HK,2009,6,0.027863619398940057
101,1044 HK,2009,7,0.02809967913269423
102,1044 HK,2009,8,0.02836760630446991
103,1044 HK,2009,9,0.023119256238169426
104,1044 HK,2009,10,0.02121994326665128
105,1044 HK,2009,11,0.022902110791054024
106,1044 HK,2009,12,0.02596702833404894
107,1044 HK,2010,1,0.017325357485341326
108,1044 HK,2010,2,0.01654957101584756
109,1044 HK,2010,3,0.02367680929991255
110,1044 HK,2010,4,0.019547080097347628
111,1044 HK,2010,5,0.032204802376065975
112,1044 HK,2010,6,0.018125069189733986
113,1044 HK,2010,7,0.02089626548412774
114,1044 HK,2010,8,0.014148768192810192
115,1044 HK,2010,9,0.014400945259880513
116,1044 HK,2010,10,0.02034925664612397
117,1044 HK,2010,11,0.015234610454717497
118,1044 HK,2010,12,0.009660995976001346
119,1044 HK,2011,1,0.023934223223807262
120,1044 HK,2011,2,0.0223997686718966
121,1044 HK,2011,3,0.021410466877979057
122,1044 HK,2011,4,0.01978689601932806
123,1044 HK,2011,5,0.016863441477378407
124,1044 HK,2011,6,0.016950413977006043
125,1044 HK,2011,7,0.01205055404646711
126,1044 HK,2011,8,0.02422051376117749
127,1044 HK,2011,9,0.02271735259126935
128,1044 HK,2011,10,0.03030987210221291
129,1044 HK,2011,11,0.020078288681139755
130,1044 HK,2011,12,0.020592496491154466
131,1044 HK,2012,1,0.014081279060971268
132,1044 HK,2012,2,0.01187672281717655
133,1044 HK,2012,3,0.022069203275934816
134,1044 HK,2012,4,0.02190020211045444
135,1044 HK,2012,5,0.022107422836815754
136,1044 HK,2012,6,0.016985406292817168
137,1044 HK,2012,7,0.015915138162383703
138,1044 HK,2012,8,0.01438805775053397
139,1044 HK,2012,9,0.0179788321871433
140,1044 HK,2012,10,0.013342788336175169
141,1044 HK,2012,11,0.010295940092689675
142,1044 HK,2012,12,0.011737458573558911
143,1044 HK,2013,1,0.0127852922521574
144,1044 HK,2013,2,0.011331174593447634
145,1044 HK,2013,3,0.01636674415664188
146,1044 HK,2013,4,0.011355025295596897
147,1044 HK,2013,5,0.019771445056170442
148,1044 HK,2013,6,0.027040420155373543
149,1044 HK,2013,7,0.01773274171176069
150,1044 HK,2013,8,0.010548313517657691
151,1044 HK,2013,9,0.01644164501642905
152,1044 HK,2013,10,0.014003388389564962
153,1044 HK,2013,11,0.020982831719445157
154,1044 HK,2013,12,0.013802246467706357
155,1044 HK,2014,1,0.024432519177353222
156,1044 HK,2014,2,0.013941334582744321
157,1044 HK,2014,3,0.017505273092044714
158,1044 HK,2014,4,0.00935642101718538
159,1044 HK,2014,5,0.012892590202955976
160,1044 HK,2014,6,0.012455588729132936
161,1044 HK,2014,7,0.008794313644481959
162,1044 HK,2014,8,0.0072021766273504375
163,1044 HK,2014,9,0.00938257184128517
164,1044 HK,2014,10,0.014460071719183142
165,1044 HK,2014,11,0.008606269680720573
166,1044 HK,2014,12,0.010251965842517067
167,1044 HK,2015,1,0.017533109730631487
168,1044 HK,2015,2,0.014100765640388651
169,1044 HK,2015,3,0.016659600746565188
170,1044 HK,2015,4,0.011234695129000376
171,1044 HK,2015,5,0.016427017524624957
172,1044 HK,2015,6,0.011368133039229076
173,1044 HK,2015,7,0.020509244380290042
174,1044 HK,2015,8,0.02206027094421748
175,1044 HK,2015,9,0.01623602598565364
176,1044 HK,2015,10,0.011276184450323773
177,1044 HK,2015,11,0.018695896192625367
178,1044 HK,2015,12,0.012826760012334446
179,1044 HK,2016,1,0.023951993395422488
180,1044 HK,2016,2,0.017769931433153058
181,1044 HK,2016,3,0.023308571143065587
0,1299 HK,2001,2,
1,1299 HK,2001,3,
2,1299 HK,2001,4,
3,1299 HK,2001,5,
4,1299 HK,2001,6,
5,1299 HK,2001,7,
6,1299 HK,2001,8,
7,1299 HK,2001,9,
8,1299 HK,2001,10,
9,1299 HK,2001,11,
10,1299 HK,2001,12,
11,1299 HK,2002,1,
12,1299 HK,2002,2,
13,1299 HK,2002,3,
14,1299 HK,2002,4,
15,1299 HK,2002,5,
16,1299 HK,2002,6,
17,1299 HK,2002,7,
18,1299 HK,2002,8,
19,1299 HK,2002,9,
20,1299 HK,2002,10,
21,1299 HK,2002,11,
22,1299 HK,2002,12,
23,1299 HK,2003,1,
24,1299 HK,2003,2,
25,1299 HK,2003,3,
26,1299 HK,2003,4,
27,1299 HK,2003,5,
28,1299 HK,2003,6,
29,1299 HK,2003,7,
30,1299 HK,2003,8,
31,1299 HK,2003,9,
32,1299 HK,2003,10,
33,1299 HK,2003,11,
34,1299 HK,2003,12,
35,1299 HK,2004,1,
36,1299 HK,2004,2,
37,1299 HK,2004,3,
38,1299 HK,2004,4,
39,1299 HK,2004,5,
40,1299 HK,2004,6,
41,1299 HK,2004,7,
42,1299 HK,2004,8,
43,1299 HK,2004,9,
44,1299 HK,2004,10,
45,1299 HK,2004,11,
46,1299 HK,2004,12,
47,1299 HK,2005,1,
48,1299 HK,2005,2,
49,1299 HK,2005,3,
50,1299 HK,2005,4,
51,1299 HK,2005,5,
52,1299 HK,2005,6,
53,1299 HK,2005,7,
54,1299 HK,2005,8,
55,1299 HK,2005,9,
56,1299 HK,2005,10,
57,1299 HK,2005,11,
58,1299 HK,2005,12,
59,1299 HK,2006,1,
60,1299 HK,2006,2,
61,1299 HK,2006,3,
62,1299 HK,2006,4,
63,1299 HK,2006,5,
64,1299 HK,2006,6,
65,1299 HK,2006,7,
66,1299 HK,2006,8,
67,1299 HK,2006,9,
68,1299 HK,2006,10,
69,1299 HK,2006,11,
70,1299 HK,2006,12,
71,1299 HK,2007,1,
72,1299 HK,2007,2,
73,1299 HK,2007,3,
74,1299 HK,2007,4,
75,1299 HK,2007,5,
76,1299 HK,2007,6,
77,1299 HK,2007,7,
78,1299 HK,2007,8,
79,1299 HK,2007,9,
80,1299 HK,2007,10,
81,1299 HK,2007,11,
82,1299 HK,2007,12,
83,1299 HK,2008,1,
84,1299 HK,2008,2,
85,1299 HK,2008,3,
86,1299 HK,2008,4,
87,1299 HK,2008,5,
88,1299 HK,2008,6,
89,1299 HK,2008,7,
90,1299 HK,2008,8,
91,1299 HK,2008,9,
92,1299 HK,2008,10,
93,1299 HK,2008,11,
94,1299 HK,2008,12,
95,1299 HK,2009,1,
96,1299 HK,2009,2,
97,1299 HK,2009,3,
98,1299 HK,2009,4,
99,1299 HK,2009,5,
100,1299 HK,2009,6,
101,1299 HK,2009,7,
102,1299 HK,2009,8,
103,1299 HK,2009,9,
104,1299 HK,2009,10,
105,1299 HK,2009,11,
106,1299 HK,2009,12,
107,1299 HK,2010,1,
108,1299 HK,2010,2,
109,1299 HK,2010,3,
110,1299 HK,2010,4,
111,1299 HK,2010,5,
112,1299 HK,2010,6,
113,1299 HK,2010,7,
114,1299 HK,2010,8,
115,1299 HK,2010,9,
116,1299 HK,2010,10,
117,1299 HK,2010,11,0.016769597165373865
118,1299 HK,2010,12,0.009019487799239178
119,1299 HK,2011,1,0.012568505317488751
120,1299 HK,2011,2,0.016705118552595998
121,1299 HK,2011,3,0.013823072799708815
122,1299 HK,2011,4,0.02035315789586223
123,1299 HK,2011,5,0.021370285626464987
124,1299 HK,2011,6,0.016570893821251462
125,1299 HK,2011,7,0.01686752479214117
126,1299 HK,2011,8,0.027070689595365197
127,1299 HK,2011,9,0.038758889179827054
128,1299 HK,2011,10,0.05407179691553817
129,1299 HK,2011,11,0.01763288866052381
130,1299 HK,2011,12,0.015096843530451985
131,1299 HK,2012,1,0.012867742027919732
132,1299 HK,2012,2,0.013758129965436003
133,1299 HK,2012,3,0.02108067466122711
134,1299 HK,2012,4,0.01329359170260038
135,1299 HK,2012,5,0.014822819687878932
136,1299 HK,2012,6,0.013590479860434108
137,1299 HK,2012,7,0.018383938996383218
138,1299 HK,2012,8,0.006119378124373136
139,1299 HK,2012,9,0.02033911263368134
140,1299 HK,2012,10,0.015232387671666538
141,1299 HK,2012,11,0.011125158420787332
142,1299 HK,2012,12,0.01551608026295814
143,1299 HK,2013,1,0.009779454436675009
144,1299 HK,2013,2,0.015720503623845083
145,1299 HK,2013,3,0.012425190279882436
146,1299 HK,2013,4,0.014372683137638939
147,1299 HK,2013,5,0.017381959038393915
148,1299 HK,2013,6,0.018292912357387205
149,1299 HK,2013,7,0.018813876508973763
150,1299 HK,2013,8,0.016478441182031022
151,1299 HK,2013,9,0.011929751872990144
152,1299 HK,2013,10,0.014745168592904374
153,1299 HK,2013,11,0.011504093873079331
154,1299 HK,2013,12,0.009972031075278723
155,1299 HK,2014,1,0.01783168111712939
156,1299 HK,2014,2,0.019389451668923224
157,1299 HK,2014,3,0.012027717057136981
158,1299 HK,2014,4,0.023754157562921627
159,1299 HK,2014,5,0.009674201573388806
160,1299 HK,2014,6,0.00948923202361756
161,1299 HK,2014,7,0.010903144244930493
162,1299 HK,2014,8,0.011826540672103019
163,1299 HK,2014,9,0.01432144209397759
164,1299 HK,2014,10,0.018008535657941985
165,1299 HK,2014,11,0.008750111202977206
166,1299 HK,2014,12,0.016762243096899
167,1299 HK,2015,1,0.013140070666862378
168,1299 HK,2015,2,0.012722872360064408
169,1299 HK,2015,3,0.01599251953341026
170,1299 HK,2015,4,0.015365089967146315
171,1299 HK,2015,5,0.015497472571959868
172,1299 HK,2015,6,0.013203640937930389
173,1299 HK,2015,7,0.022367671846558298
174,1299 HK,2015,8,0.022292522601048595
175,1299 HK,2015,9,0.031740958044632346
176,1299 HK,2015,10,0.021674347665193626
177,1299 HK,2015,11,0.01710060046752742
178,1299 HK,2015,12,0.01390043711469516
179,1299 HK,2016,1,0.02361196276087961
180,1299 HK,2016,2,0.02431339871645672
181,1299 HK,2016,3,0.017484611983087955
0,151 HK,2001,2,
1,151 HK,2001,3,
2,151 HK,2001,4,
3,151 HK,2001,5,
4,151 HK,2001,6,
5,151 HK,2001,7,
6,151 HK,2001,8,
7,151 HK,2001,9,
8,151 HK,2001,10,
9,151 HK,2001,11,
10,151 HK,2001,12,
11,151 HK,2002,1,
12,151 HK,2002,2,
13,151 HK,2002,3,
14,151 HK,2002,4,
15,151 HK,2002,5,
16,151 HK,2002,6,
17,151 HK,2002,7,
18,151 HK,2002,8,
19,151 HK,2002,9,
20,151 HK,2002,10,
21,151 HK,2002,11,
22,151 HK,2002,12,
23,151 HK,2003,1,
24,151 HK,2003,2,
25,151 HK,2003,3,
26,151 HK,2003,4,
27,151 HK,2003,5,
28,151 HK,2003,6,
29,151 HK,2003,7,
30,151 HK,2003,8,
31,151 HK,2003,9,
32,151 HK,2003,10,
33,151 HK,2003,11,
34,151 HK,2003,12,
35,151 HK,2004,1,
36,151 HK,2004,2,
37,151 HK,2004,3,
38,151 HK,2004,4,
39,151 HK,2004,5,
40,151 HK,2004,6,
41,151 HK,2004,7,
42,151 HK,2004,8,
43,151 HK,2004,9,
44,151 HK,2004,10,
45,151 HK,2004,11,
46,151 HK,2004,12,
47,151 HK,2005,1,
48,151 HK,2005,2,
49,151 HK,2005,3,
50,151 HK,2005,4,
51,151 HK,2005,5,
52,151 HK,2005,6,
53,151 HK,2005,7,
54,151 HK,2005,8,
55,151 HK,2005,9,
56,151 HK,2005,10,
57,151 HK,2005,11,
58,151 HK,2005,12,
59,151 HK,2006,1,
60,151 HK,2006,2,
61,151 HK,2006,3,
62,151 HK,2006,4,
63,151 HK,2006,5,
64,151 HK,2006,6,
65,151 HK,2006,7,
66,151 HK,2006,8,
67,151 HK,2006,9,
68,151 HK,2006,10,
69,151 HK,2006,11,
70,151 HK,2006,12,
71,151 HK,2007,1,
72,151 HK,2007,2,
73,151 HK,2007,3,
74,151 HK,2007,4,
75,151 HK,2007,5,
76,151 HK,2007,6,
77,151 HK,2007,7,
78,151 HK,2007,8,
79,151 HK,2007,9,
80,151 HK,2007,10,
81,151 HK,2007,11,
82,151 HK,2007,12,
83,151 HK,2008,1,
84,151 HK,2008,2,
85,151 HK,2008,3,0.09825122180533503
86,151 HK,2008,4,0.051624003083589214
87,151 HK,2008,5,0.0304994156176475
88,151 HK,2008,6,0.021846223223092834
89,151 HK,2008,7,0.033239410254447196
90,151 HK,2008,8,0.03651397319310752
91,151 HK,2008,9,0.03517817444065435
92,151 HK,2008,10,0.08637858495642028
93,151 HK,2008,11,0.03266459602950844
94,151 HK,2008,12,0.028686852678274
95,151 HK,2009,1,0.04633986638887774
96,151 HK,2009,2,0.019683154652699295
97,151 HK,2009,3,0.024028691928708216
98,151 HK,2009,4,0.02086197898019734
99,151 HK,2009,5,0.029067659876754425
100,151 HK,2009,6,0.015237389062203708
101,151 HK,2009,7,0.04443092223461574
102,151 HK,2009,8,0.023400006039363642
103,151 HK,2009,9,0.0232664095541367
104,151 HK,2009,10,0.029875303101446444
105,151 HK,2009,11,0.024846407720928457
106,151 HK,2009,12,0.05492390999503765
107,151 HK,2010,1,0.05816409123333399
108,151 HK,2010,2,0.028468473258988533
109,151 HK,2010,3,0.02830209893314454
110,151 HK,2010,4,0.035609278455170965
111,151 HK,2010,5,0.04604967802440713
112,151 HK,2010,6,0.05252561987746255
113,151 HK,2010,7,0.05257129362150557
114,151 HK,2010,8,0.016996341827214916
115,151 HK,2010,9,0.03806984016123072
116,151 HK,2010,10,0.06172164300661519
117,151 HK,2010,11,0.02445897702750523
118,151 HK,2010,12,0.013366334222030754
119,151 HK,2011,1,0.017827630765790983
120,151 HK,2011,2,0.028106436650575366
121,151 HK,2011,3,0.026474175491701
122,151 HK,2011,4,0.047117651385803275
123,151 HK,2011,5,0.024025736031994056
124,151 HK,2011,6,0.023107904668999774
125,151 HK,2011,7,0.0229406424108354
126,151 HK,2011,8,0.02707506374207228
127,151 HK,2011,9,0.07331022629433026
128,151 HK,2011,10,0.09931602742661837
129,151 HK,2011,11,0.023128286316549004
130,151 HK,2011,12,0.03170730418161967
131,151 HK,2012,1,0.07027744244389719
132,151 HK,2012,2,0.016693289765539642
133,151 HK,2012,3,0.02516123841265011
134,151 HK,2012,4,0.031987960106610785
135,151 HK,2012,5,0.022621158795980794
136,151 HK,2012,6,0.021755326387549873
137,151 HK,2012,7,0.02759838921103369
138,151 HK,2012,8,0.020952433367757126
139,151 HK,2012,9,0.013608275471459205
140,151 HK,2012,10,0.018946623715771858
141,151 HK,2012,11,0.022650890041667412
142,151 HK,2012,12,0.016608297264869867
143,151 HK,2013,1,0.019851985205431303
144,151 HK,2013,2,0.02161090963058882
145,151 HK,2013,3,0.03373996919054278
146,151 HK,2013,4,0.04117436531052077
147,151 HK,2013,5,0.053998041911279236
148,151 HK,2013,6,0.020597570381685193
149,151 HK,2013,7,0.015977652183205054
150,151 HK,2013,8,0.027093496807358255
151,151 HK,2013,9,0.03879225360198878
152,151 HK,2013,10,0.03741893925707351
153,151 HK,2013,11,0.016179924028218242
154,151 HK,2013,12,0.014562615391696135
155,151 HK,2014,1,0.01746020408219296
156,151 HK,2014,2,0.022772563071077136
157,151 HK,2014,3,0.020626103070261477
158,151 HK,2014,4,0.05236745111375671
159,151 HK,2014,5,0.055979849561383174
160,151 HK,2014,6,0.019597129631411355
161,151 HK,2014,7,0.023234510707482045
162,151 HK,2014,8,0.014397746281615668
163,151 HK,2014,9,0.019670320821257546
164,151 HK,2014,10,0.02074873030751736
165,151 HK,2014,11,0.010559118355993172
166,151 HK,2014,12,0.018832789304779666
167,151 HK,2015,1,0.023944413228842453
168,151 HK,2015,2,0.01720977071449648
169,151 HK,2015,3,0.013195230169977472
170,151 HK,2015,4,0.026183019987085044
171,151 HK,2015,5,0.01778317627625117
172,151 HK,2015,6,0.015747636377703586
173,151 HK,2015,7,0.02500202288313071
174,151 HK,2015,8,0.019110535987299972
175,151 HK,2015,9,0.0582747423157986
176,151 HK,2015,10,0.041464378766483616
177,151 HK,2015,11,0.014581709311569551
178,151 HK,2015,12,0.01745070776079074
179,151 HK,2016,1,0.022822481257106703
180,151 HK,2016,2,0.023899936356691794
181,151 HK,2016,3,0.05836984176165721
0,322 HK,2001,2,0.03836022880880203
1,322 HK,2001,3,0.04556049063272114
2,322 HK,2001,4,0.26333864525336553
3,322 HK,2001,5,0.08866756625252747
4,322 HK,2001,6,0.015357688254345057
5,322 HK,2001,7,0.05233746183183528
6,322 HK,2001,8,0.024044191929206087
7,322 HK,2001,9,0.04425903778453327
8,322 HK,2001,10,0.15599345086382785
9,322 HK,2001,11,0.03322340965384218
10,322 HK,2001,12,0.09895101468567563
11,322 HK,2002,1,0.0895250290582611
12,322 HK,2002,2,0.13558482231886235
13,322 HK,2002,3,0.06853100634977374
14,322 HK,2002,4,0.10654278634753077
15,322 HK,2002,5,0.055672292288229154
16,322 HK,2002,6,0.028736687871007367
17,322 HK,2002,7,0.06328233190329847
18,322 HK,2002,8,0.03834197498898329
19,322 HK,2002,9,0.021525750005511206
20,322 HK,2002,10,0.05126118277770168
21,322 HK,2002,11,0.049369017481758704
22,322 HK,2002,12,0.026660726668840663
23,322 HK,2003,1,0.04634587516199756
24,322 HK,2003,2,0.04106156297723031
25,322 HK,2003,3,0.019580923402737597
26,322 HK,2003,4,0.029907105897285825
27,322 HK,2003,5,0.10686562009356301
28,322 HK,2003,6,0.04226718594715504
29,322 HK,2003,7,0.05451265271878239
30,322 HK,2003,8,0.021573841020953877
31,322 HK,2003,9,0.02956448531923092
32,322 HK,2003,10,0.03133962229218372
33,322 HK,2003,11,0.019103338693521106
34,322 HK,2003,12,0.0443710811455821
35,322 HK,2004,1,0.1538037366392611
36,322 HK,2004,2,0.02196920873454285
37,322 HK,2004,3,0.01822806067391972
38,322 HK,2004,4,0.16645800005030192
39,322 HK,2004,5,0.09759689023050783
40,322 HK,2004,6,0.05757497139768647
41,322 HK,2004,7,0.05180343122738408
42,322 HK,2004,8,0.02258174650142512
43,322 HK,2004,9,0.03478935415928937
44,322 HK,2004,10,0.04437655884728558
45,322 HK,2004,11,0.01802210736210674
46,322 HK,2004,12,0.03914462617509682
47,322 HK,2005,1,0.011774386711228423
48,322 HK,2005,2,0.038294810608324244
49,322 HK,2005,3,0.09417713948201657
50,322 HK,2005,4,0.10249466837628744
51,322 HK,2005,5,0.1521752989403853
52,322 HK,2005,6,0.01714062864536587
53,322 HK,2005,7,0.07631011264468994
54,322 HK,2005,8,0.015437804701201542
55,322 HK,2005,9,0.04616215081589869
56,322 HK,2005,10,0.04410138351261432
57,322 HK,2005,11,0.029721668024263292
58,322 HK,2005,12,0.018941432080832588
59,322 HK,2006,1,0.04589069812651204
60,322 HK,2006,2,0.05389865603496645
61,322 HK,2006,3,0.027502384526876752
62,322 HK,2006,4,0.04895766367771143
63,322 HK,2006,5,0.05835746877337784
64,322 HK,2006,6,0.04215049196676257
65,322 HK,2006,7,0.020642613252173637
66,322 HK,2006,8,0.011364391524872751
67,322 HK,2006,9,0.028467839598146794
68,322 HK,2006,10,0.04533492522549109
69,322 HK,2006,11,0.03021820185722976
70,322 HK,2006,12,0.021025620421538303
71,322 HK,2007,1,0.03259472061615882
72,322 HK,2007,2,0.06509428370363074
73,322 HK,2007,3,0.027514300746128567
74,322 HK,2007,4,0.03310028852814696
75,322 HK,2007,5,0.033211280521883574
76,322 HK,2007,6,0.01396297116578774
77,322 HK,2007,7,0.015348323291095173
78,322 HK,2007,8,0.034994455812207836
79,322 HK,2007,9,0.050587172811466484
80,322 HK,2007,10,0.07808998477885153
81,322 HK,2007,11,0.029856436175850862
82,322 HK,2007,12,0.06462426512135874
83,322 HK,2008,1,0.08749105653341767
84,322 HK,2008,2,0.05396173645305453
85,322 HK,2008,3,0.07217115799799331
86,322 HK,2008,4,0.0254919067970832
87,322 HK,2008,5,0.026896131019522047
88,322 HK,2008,6,0.03745379209309675
89,322 HK,2008,7,0.031046197234988145
90,322 HK,2008,8,0.0578007786190271
91,322 HK,2008,9,0.038697539864812544
92,322 HK,2008,10,0.05846487295255904
93,322 HK,2008,11,0.027288695303085503
94,322 HK,2008,12,0.026460673593290452
95,322 HK,2009,1,0.013424287551554193
96,322 HK,2009,2,0.016521547933818645
97,322 HK,2009,3,0.01831383422830329
98,322 HK,2009,4,0.045571460397029515
99,322 HK,2009,5,0.04042421385995639
100,322 HK,2009,6,0.024112950398952986
101,322 HK,2009,7,0.022004815722393937
102,322 HK,2009,8,0.016381251580520898
103,322 HK,2009,9,0.012660596327204897
104,322 HK,2009,10,0.03336744453676975
105,322 HK,2009,11,0.012093480735311683
106,322 HK,2009,12,0.02877041863700909
107,322 HK,2010,1,0.03506418994840257
108,322 HK,2010,2,0.025716922228292808
109,322 HK,2010,3,0.02333765564195432
110,322 HK,2010,4,0.013508535405082142
111,322 HK,2010,5,0.07101863604846513
112,322 HK,2010,6,0.018687436309662596
113,322 HK,2010,7,0.014578841997603743
114,322 HK,2010,8,0.01492852792831438
115,322 HK,2010,9,0.01577341600195086
116,322 HK,2010,10,0.03516150722556223
117,322 HK,2010,11,0.020274667971832243
118,322 HK,2010,12,0.013661381500812518
119,322 HK,2011,1,0.0153289700157693
120,322 HK,2011,2,0.033629436261137124
121,322 HK,2011,3,0.022938047272727205
122,322 HK,2011,4,0.04326998375601404
123,322 HK,2011,5,0.030501082756390425
124,322 HK,2011,6,0.028619432923620375
125,322 HK,2011,7,0.03663658170269406
126,322 HK,2011,8,0.02522722491797877
127,322 HK,2011,9,0.041213530140735755
128,322 HK,2011,10,0.06265270513743508
129,322 HK,2011,11,0.03475875244087121
130,322 HK,2011,12,0.02664350649868689
131,322 HK,2012,1,0.025258713034217742
132,322 HK,2012,2,0.012425957651004408
133,322 HK,2012,3,0.023779208491993224
134,322 HK,2012,4,0.014193366208334099
135,322 HK,2012,5,0.02566299809866198
136,322 HK,2012,6,0.012461100711939312
137,322 HK,2012,7,0.03381841721558653
138,322 HK,2012,8,0.021359755988037844
139,322 HK,2012,9,0.010857062855061193
140,322 HK,2012,10,0.045651656876266385
141,322 HK,2012,11,0.014300617246209358
142,322 HK,2012,12,0.013962364012765766
143,322 HK,2013,1,0.01903698135154724
144,322 HK,2013,2,0.0210933063295313
145,322 HK,2013,3,0.017636443141105282
146,322 HK,2013,4,0.01880334231944953
147,322 HK,2013,5,0.02137978259781469
